,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditScoreBines,Gender_Female,Gender_Male,Geography_France,Geography_Germany,Geography_Spain
8578,47.0,10,137682.68,1,1,0,71071.47,0,0.0,False,True,True,False,False
8579,34.0,4,106005.54,1,0,1,142995.32,0,1.0,False,True,True,False,False
8580,31.0,6,152310.55,1,1,0,13054.25,0,0.0,True,False,True,False,False
8581,43.0,2,0.0,2,1,0,89402.54,0,1.0,True,False,True,False,False
8582,32.0,1,134446.04,1,0,1,111241.37,0,1.0,False,True,False,False,True
8583,38.0,2,142289.28,1,0,1,119638.85,0,1.0,True,False,True,False,False
8584,19.0,6,0.0,2,1,1,151581.79,0,2.0,False,True,True,False,False
8585,45.0,6,0.0,1,1,0,73881.68,1,3.0,True,False,True,False,False
8586,46.0,9,149003.76,2,1,0,176902.83,0,1.0,True,False,False,True,False
8587,41.0,2,131341.46,2,0,1,7034.94,0,1.0,False,True,False,True,False
8588,29.0,7,77919.78,1,1,0,122547.58,0,2.0,True,False,False,False,True
8589,34.0,7,0.0,2,0,1,161559.12,0,2.0,True,False,True,False,False
8590,41.0,10,108309.0,4,1,1,137510.41,1,3.0,True,False,True,False,False
8591,39.0,6,0.0,1,0,1,185366.56,0,2.0,True,False,False,False,True
8592,40.0,9,0.0,2,1,0,182224.14,0,2.0,True,False,False,False,True
8593,36.0,7,115462.02,1,0,1,42581.04,0,1.0,False,True,False,True,False
8594,37.0,9,0.0,2,1,0,31921.95,0,2.0,False,True,False,False,True
8595,23.0,5,122739.1,1,1,0,102460.84,1,3.0,True,False,False,True,False
8596,32.0,2,0.0,2,0,0,109681.29,0,2.0,True,False,True,False,False
8597,53.0,3,113781.5,2,1,1,106345.05,1,1.0,True,False,False,True,False
8598,49.0,1,0.0,2,1,1,102472.9,0,2.0,True,False,False,False,True
8599,35.0,3,0.0,2,1,1,36249.76,0,1.0,False,True,True,False,False
8600,43.0,9,128284.45,1,1,0,32996.89,1,2.0,False,True,True,False,False
8601,45.0,8,120591.19,1,0,0,195123.94,0,1.0,False,True,False,True,False
8602,63.0,8,0.0,2,0,1,57014.43,0,1.0,False,True,True,False,False
8603,59.0,2,166968.28,1,1,0,159483.76,1,0.0,True,False,True,False,False
8604,39.0,7,0.0,2,0,0,100929.59,0,3.0,True,False,False,False,True
8605,38.91,8,0.0,2,1,1,12513.07,0,0.0,True,False,True,False,False
8606,42.0,5,0.0,2,1,1,74900.9,0,4.0,False,True,False,False,True
8607,38.0,2,71667.97,2,0,0,137111.89,0,1.0,False,True,False,True,False
8608,31.0,3,82729.47,2,1,0,60212.51,0,2.0,True,False,False,True,False
8609,40.0,1,0.0,2,1,1,187343.4,0,2.0,False,True,True,False,False
8610,23.0,8,0.0,2,1,0,183284.53,0,2.0,False,True,True,False,False
8611,30.0,1,0.0,2,1,0,8125.39,0,1.0,True,False,False,False,True
8612,39.0,3,129626.19,2,1,1,103220.56,0,2.0,False,True,False,True,False
8613,26.0,2,114035.39,1,0,0,96885.19,0,2.0,True,False,False,True,False
8614,32.0,1,151922.94,1,1,0,8877.06,0,3.0,False,True,False,True,False
8615,39.0,4,0.0,1,1,1,147530.06,0,1.0,True,False,True,False,False
8616,27.0,6,107751.68,2,1,1,33389.42,0,1.0,True,False,False,False,True
8617,37.0,6,0.0,2,1,0,45309.24,0,1.0,False,True,True,False,False
8618,41.0,6,101179.23,2,1,1,35230.61,0,1.0,True,False,False,False,True
8619,36.0,6,0.0,2,1,1,59816.41,0,3.0,True,False,False,False,True
8620,40.0,8,0.0,2,0,1,69080.46,0,3.0,True,False,True,False,False
8621,33.0,7,0.0,2,1,0,143450.61,0,0.0,False,True,True,False,False
8622,36.0,9,58571.18,2,1,0,40774.01,0,2.0,False,True,False,True,False
8623,38.0,8,153058.64,1,1,0,99377.27,0,0.0,True,False,False,True,False
8624,35.0,4,98270.34,1,1,0,133617.43,0,3.0,False,True,False,True,False
8625,43.0,1,130788.71,1,0,1,101495.0,1,3.0,False,True,True,False,False
8626,40.0,7,99165.84,1,0,1,119333.95,1,1.0,False,True,False,True,False
8627,42.0,4,0.0,2,0,0,167682.37,0,1.0,True,False,True,False,False
8628,44.0,3,0.0,2,0,1,152884.85,0,2.0,False,True,True,False,False
8629,23.0,4,115636.05,2,1,0,70400.86,0,1.0,False,True,False,False,True
8630,44.0,2,185932.18,2,1,0,65413.41,0,2.0,True,False,False,True,False
8631,30.0,2,72549.0,2,0,1,182728.8,0,1.0,False,True,False,True,False
8632,42.0,4,0.0,2,1,1,81442.6,0,3.0,False,True,True,False,False
8633,35.0,2,0.0,2,0,0,144251.38,0,3.0,True,False,True,False,False
8634,39.0,5,0.0,1,0,1,40207.06,0,3.0,False,True,True,False,False
8635,29.0,3,121890.06,1,1,0,54530.51,1,1.0,False,True,False,True,False
8636,46.0,2,99786.07,1,1,1,32683.88,1,1.0,False,True,True,False,False
8637,34.0,3,0.0,2,1,1,104703.96,0,0.0,False,True,True,False,False
8638,27.0,4,115084.53,2,0,1,26907.43,0,1.0,False,True,False,True,False
8639,30.0,6,0.0,2,1,1,180591.32,0,4.0,False,True,True,False,False
8640,32.0,9,127661.69,1,0,0,60905.51,0,2.0,True,False,True,False,False
8641,47.0,4,118907.6,1,0,1,47777.15,1,1.0,True,False,False,True,False
8642,44.0,6,77627.33,2,1,0,108222.68,0,0.0,True,False,False,True,False
8643,40.0,2,160625.17,1,0,1,3554.63,0,3.0,False,True,False,False,True
8644,29.0,8,0.0,2,0,0,78616.92,0,2.0,True,False,False,False,True
8645,20.0,10,124266.86,1,0,0,100566.81,0,1.0,True,False,True,False,False
8646,25.0,8,127974.06,2,1,1,183259.35,0,0.0,True,False,True,False,False
8647,43.0,3,0.0,2,1,1,159131.21,0,0.0,False,True,True,False,False
8648,38.91,2,0.0,1,1,0,160976.85,1,4.0,True,False,False,False,True
8649,30.0,3,104911.35,2,1,1,42933.26,0,,True,False,False,True,False
8650,27.0,1,0.0,2,1,0,91291.2,0,1.0,False,True,True,False,False
8651,43.0,1,0.0,2,1,1,52471.36,0,0.0,False,True,True,False,False
8652,43.0,1,110646.54,1,0,0,108804.28,0,3.0,True,False,False,False,True
8653,57.0,5,0.0,2,1,1,122449.18,0,1.0,False,True,True,False,False
8654,42.0,6,126704.49,2,1,0,41682.3,0,1.0,False,True,False,True,False
8655,30.0,9,0.0,2,1,1,148887.69,0,1.0,False,True,True,False,False
8656,31.0,1,84560.04,1,1,1,137784.25,0,1.0,False,True,False,False,True
8657,43.0,9,0.0,2,0,0,190573.91,1,0.0,False,True,True,False,False
8658,38.0,2,129893.56,1,0,0,102076.03,0,0.0,True,False,False,True,False
8659,25.0,5,167385.81,1,1,1,56307.51,0,2.0,False,True,False,False,True
8660,27.0,6,0.0,2,0,1,49775.58,0,0.0,True,False,True,False,False
8661,36.0,4,105858.71,1,0,1,4395.45,0,3.0,True,False,False,True,False
8662,44.0,4,123070.89,1,1,0,28461.29,1,0.0,True,False,False,True,False
8663,39.0,1,0.0,1,1,1,28184.7,0,0.0,False,True,True,False,False
8664,48.0,2,0.0,2,1,1,3149.1,0,2.0,True,False,False,False,True
8665,40.0,1,0.0,2,1,0,194273.12,0,4.0,True,False,True,False,False
8666,35.0,1,125141.24,2,1,1,148537.07,0,2.0,False,True,False,True,False
8667,46.0,4,96173.17,2,1,1,116378.31,0,0.0,True,False,True,False,False
8668,38.91,5,0.0,2,0,1,6761.84,0,0.0,True,False,False,False,True
8669,39.0,2,0.0,2,1,0,81995.92,0,0.0,False,True,False,False,True
8670,55.0,8,0.0,2,1,1,14392.68,0,2.0,True,False,True,False,False
8671,35.0,9,127543.11,2,1,0,468.94,1,0.0,True,False,False,True,False
8672,38.91,1,0.0,2,1,0,122379.54,0,2.0,False,True,True,False,False
8673,56.0,1,0.0,1,1,0,13228.93,1,3.0,True,False,True,False,False
8674,67.0,8,103101.56,2,1,1,154002.02,1,0.0,False,True,True,False,False
8675,54.0,7,126113.28,1,1,0,112777.38,0,2.0,False,True,True,False,False
8676,41.0,1,40488.76,1,1,0,128528.83,0,1.0,False,True,True,False,False
8677,40.0,10,137389.77,2,1,0,170122.22,0,1.0,True,False,False,True,False
8678,28.0,9,85146.36,1,0,0,2803.89,0,0.0,True,False,True,False,False
8679,35.0,5,129828.58,1,1,1,181918.26,1,3.0,False,True,False,True,False
8680,42.0,4,80214.36,1,1,0,115241.96,1,3.0,False,True,True,False,False
8681,40.0,2,0.0,2,1,1,129956.13,0,0.0,True,False,True,False,False
8682,34.0,1,141796.43,1,1,0,45858.49,0,2.0,False,True,True,False,False
8683,49.0,7,195238.29,4,0,1,131083.56,1,2.0,True,False,True,False,False
8684,27.0,6,111348.15,1,1,0,46422.46,0,4.0,False,True,False,True,False
8685,43.0,6,0.0,2,1,1,57675.88,0,3.0,False,True,True,False,False
8686,71.0,8,0.0,2,1,1,169741.96,0,1.0,True,False,True,False,False
8687,38.91,10,64404.26,2,0,0,26022.37,0,1.0,True,False,False,True,False
8688,40.0,9,154309.67,1,1,1,125334.16,1,1.0,False,True,False,True,False
8689,67.0,10,129431.36,1,0,1,21343.74,0,0.0,False,True,True,False,False
8690,43.0,5,134204.67,1,1,1,139971.01,0,3.0,True,False,False,False,True
8691,39.0,4,0.0,2,0,1,47455.82,0,2.0,True,False,True,False,False
8692,32.0,8,0.0,2,1,1,55593.8,0,,True,False,True,False,False
8693,50.0,5,0.0,2,1,0,191756.54,1,1.0,True,False,True,False,False
8694,38.91,9,116711.06,2,0,0,76373.38,0,2.0,True,False,False,True,False
8695,31.0,9,0.0,2,1,0,169278.51,0,3.0,False,True,True,False,False
8696,38.91,0,54980.81,1,1,1,136909.88,0,0.0,False,True,False,False,True
8697,37.0,3,99773.85,2,1,0,54865.92,0,3.0,True,False,False,False,True
8698,30.0,7,101231.77,2,0,0,156529.44,0,2.0,False,True,False,True,False
8699,32.0,2,117070.21,1,1,0,113482.2,0,4.0,False,True,False,True,False
8700,23.0,8,73314.04,2,1,0,63446.47,0,2.0,False,True,False,True,False
8701,37.0,2,0.0,1,1,1,13624.02,0,2.0,False,True,True,False,False
8702,37.0,9,212314.03,1,0,1,148814.54,0,0.0,False,True,True,False,False
8703,31.0,3,136067.82,2,1,0,65567.91,0,1.0,True,False,True,False,False
8704,42.0,2,109052.04,2,1,0,6409.55,0,3.0,True,False,False,False,True
8705,35.0,2,79126.17,1,1,1,126997.53,0,3.0,True,False,True,False,False
8706,55.0,7,0.0,1,0,0,171762.87,1,,True,False,False,False,True
8707,35.0,9,108308.0,1,1,0,129031.19,1,0.0,True,False,True,False,False
8708,48.0,3,102290.56,2,1,0,182691.31,0,3.0,True,False,False,True,False
8709,38.91,6,102025.08,2,1,0,12351.01,0,0.0,False,True,True,False,False
8710,37.0,2,113383.07,1,1,1,135123.96,0,2.0,True,False,False,True,False
8711,65.0,9,102541.1,1,1,0,181490.42,0,0.0,True,False,False,False,True
8712,35.0,5,0.0,2,1,0,186490.37,0,0.0,False,True,False,False,True
8713,40.0,6,0.0,2,0,0,41248.8,0,3.0,False,True,False,False,True
8714,41.0,6,109941.51,1,1,0,116267.28,0,2.0,True,False,True,False,False
8715,41.0,0,141749.68,1,0,1,9201.53,0,0.0,False,True,False,True,False
8716,38.0,5,0.0,2,0,1,80630.32,0,0.0,False,True,True,False,False
8717,44.0,2,0.0,1,1,0,159165.7,0,0.0,False,True,True,False,False
8718,37.0,7,85146.48,2,1,0,86490.09,1,1.0,False,True,True,False,False
8719,44.0,6,134066.1,2,1,1,197572.41,0,2.0,True,False,True,False,False
8720,28.0,8,0.0,2,0,0,105159.89,0,2.0,True,False,True,False,False
8721,27.0,4,0.0,1,1,1,40807.26,0,3.0,False,True,False,False,True
8722,35.0,7,87619.29,1,1,0,143.34,0,1.0,False,True,True,False,False
8723,51.0,10,0.0,1,1,1,125823.79,1,0.0,False,True,True,False,False
8724,30.0,8,0.0,2,1,0,138465.7,0,1.0,True,False,False,False,True
8725,27.0,3,0.0,2,1,0,44008.91,0,1.0,False,True,False,False,True
8726,43.0,8,103409.16,1,1,0,66893.28,1,2.0,False,True,False,True,False
8727,30.0,7,123040.38,1,1,1,76503.06,0,2.0,True,False,False,True,False
8728,41.0,4,108128.52,1,0,1,56784.11,0,0.0,False,True,True,False,False
8729,48.0,8,169023.33,2,1,1,175657.55,0,1.0,False,True,False,True,False
8730,38.91,5,0.0,2,0,1,105155.66,0,3.0,False,True,True,False,False
8731,41.0,10,0.0,2,0,1,47468.56,0,2.0,True,False,False,False,True
8732,29.0,6,0.0,2,0,1,64729.51,0,2.0,True,False,True,False,False
8733,42.0,9,222267.63,1,0,0,101108.85,1,3.0,False,True,False,False,True
8734,47.0,10,144090.42,1,1,0,140938.95,1,2.0,True,False,False,True,False
8735,38.91,10,114835.43,1,0,1,37662.49,0,2.0,False,True,True,False,False
8736,44.0,2,0.0,2,0,0,86414.41,0,1.0,False,True,True,False,False
8737,34.0,3,145030.92,1,1,1,41820.65,0,1.0,False,True,True,False,False
8738,43.0,8,71240.3,1,0,1,127734.16,0,1.0,False,True,True,False,False
8739,59.0,5,138772.15,1,0,1,123872.0,0,0.0,False,True,True,False,False
8740,29.0,7,93617.07,1,0,1,113050.92,0,2.0,True,False,False,False,True
8741,23.0,8,0.0,2,1,1,131389.39,0,1.0,True,False,False,False,True
8742,45.0,4,0.0,2,1,1,26589.56,0,2.0,True,False,False,False,True
8743,25.0,9,74237.2,2,0,1,195463.35,0,0.0,False,True,False,False,True
8744,49.0,5,127421.78,2,1,0,108876.75,1,1.0,True,False,False,True,False
8745,28.0,8,61274.7,2,1,0,136054.45,0,1.0,True,False,False,False,True
8746,34.0,8,106486.66,2,0,1,182262.66,0,1.0,False,True,True,False,False
8747,29.0,10,73194.52,2,1,1,129209.09,0,0.0,True,False,True,False,False
8748,44.0,6,146498.76,1,1,0,64853.51,1,1.0,True,False,False,True,False
8749,47.0,1,0.0,2,1,0,148989.15,0,2.0,False,True,True,False,False
8750,32.0,2,0.0,1,1,1,71047.51,0,1.0,True,False,True,False,False
8751,30.0,8,0.0,2,1,0,185341.63,0,0.0,True,False,False,False,True
8752,30.0,5,120355.0,1,1,0,137793.35,0,0.0,False,True,False,False,True
8753,32.0,2,117265.21,1,1,1,198317.23,0,3.0,False,True,True,False,False
8754,43.0,4,0.0,2,0,1,162137.5,0,3.0,True,False,True,False,False
8755,52.0,7,0.0,1,1,0,109688.82,1,2.0,True,False,False,False,True
8756,37.0,3,109974.22,1,1,1,36320.87,1,2.0,True,False,False,True,False
8757,38.91,2,98009.13,2,0,1,31384.86,0,2.0,True,False,False,True,False
8758,34.0,10,0.0,1,1,1,114083.73,0,1.0,False,True,True,False,False
8759,66.0,8,0.0,1,1,1,163331.65,0,3.0,False,True,True,False,False
8760,34.0,10,171671.9,1,1,1,50777.77,0,2.0,True,False,False,False,True
8761,63.0,10,0.0,2,1,0,30772.86,1,1.0,False,True,False,False,True
8762,60.0,3,0.0,1,0,0,113796.15,1,0.0,True,False,True,False,False
8763,61.0,0,128213.96,2,1,1,188729.08,1,2.0,False,True,True,False,False
8764,51.0,8,116197.65,2,1,1,86701.4,0,3.0,False,True,False,True,False
8765,39.0,1,0.0,2,1,0,153129.22,0,2.0,False,True,True,False,False
8766,36.0,6,86607.39,1,0,0,19825.09,0,1.0,True,False,False,False,True
8767,29.0,10,0.0,2,1,0,12186.83,0,0.0,False,True,True,False,False
8768,62.0,5,98854.34,1,0,0,86920.97,1,3.0,False,True,False,True,False
8769,31.0,7,0.0,1,1,0,35408.77,0,1.0,False,True,True,False,False
8770,59.0,8,0.0,2,1,1,165576.55,0,1.0,False,True,True,False,False
8771,31.0,4,97338.19,2,0,0,48226.76,0,2.0,False,True,False,True,False
8772,30.0,6,0.0,2,1,1,199454.37,0,3.0,False,True,True,False,False
8773,34.0,9,0.0,2,1,0,118749.58,0,1.0,False,True,False,False,True
8774,33.0,6,131698.57,2,1,0,151623.91,0,0.0,True,False,True,False,False
8775,37.0,10,130110.45,2,0,1,172097.95,0,4.0,False,True,False,True,False
8776,44.0,9,0.0,2,1,0,87677.15,0,0.0,False,True,False,False,True
8777,24.0,1,165149.13,2,1,0,21858.28,0,1.0,False,True,False,False,True
8778,37.0,9,101707.8,1,1,0,123866.28,0,1.0,True,False,False,False,True
8779,34.0,3,105588.66,1,0,1,74694.41,0,2.0,True,False,True,False,False
8780,39.0,9,111336.89,1,1,0,16770.31,1,4.0,False,True,False,True,False
8781,60.0,7,78391.17,1,0,1,49424.6,0,0.0,False,True,True,False,False
8782,27.0,6,0.0,2,1,1,172031.22,0,1.0,True,False,False,False,True
8783,34.0,9,0.0,1,1,0,183021.06,1,3.0,False,True,True,False,False
8784,41.0,9,144326.09,1,1,0,73979.85,1,1.0,True,False,False,True,False
8785,27.0,1,101278.25,2,1,1,26265.18,0,,False,True,False,True,False
8786,19.0,8,108711.57,2,1,0,24857.25,0,3.0,True,False,False,True,False
8787,73.0,1,108555.07,1,0,1,167969.15,0,2.0,False,True,False,False,True
8788,38.91,1,146781.24,1,1,0,189307.7,0,3.0,True,False,False,True,False
8789,36.0,2,0.0,2,0,1,99770.3,0,0.0,True,False,True,False,False
8790,35.0,8,0.0,1,0,0,119712.78,0,0.0,False,True,False,False,True
8791,38.91,9,0.0,2,1,1,168607.74,0,2.0,True,False,True,False,False
8792,34.0,2,0.0,2,1,1,83087.13,0,0.0,False,True,True,False,False
8793,66.0,8,103291.25,2,1,1,130664.79,0,0.0,False,True,False,True,False
8794,29.0,1,209490.21,1,1,1,133267.69,1,2.0,True,False,False,False,True
8795,38.0,2,0.0,3,1,0,67029.82,1,1.0,False,True,False,False,True
8796,33.0,2,0.0,2,0,1,141031.08,0,2.0,False,True,True,False,False
8797,45.0,8,0.0,1,0,0,125110.02,0,3.0,False,True,True,False,False
8798,23.0,5,0.0,2,1,0,117832.39,0,0.0,False,True,False,False,True
8799,34.0,4,0.0,2,1,0,198817.72,0,0.0,False,True,True,False,False
8800,38.91,9,149405.18,1,1,1,146411.6,0,2.0,False,True,True,False,False
8801,52.0,6,191665.21,1,1,1,131312.56,1,0.0,True,False,True,False,False
8802,40.0,7,0.0,1,1,0,141652.2,0,3.0,True,False,False,False,True
8803,41.0,6,135071.12,1,1,1,64477.25,0,2.0,False,True,True,False,False
8804,41.0,2,0.0,2,0,1,191215.61,0,3.0,False,True,True,False,False
8805,39.0,8,0.0,2,1,1,37090.44,0,,False,True,False,False,True
8806,38.0,6,181804.34,2,1,1,57517.71,0,2.0,False,True,False,True,False
8807,60.0,3,47020.65,2,0,1,63241.21,1,1.0,True,False,True,False,False
8808,36.0,7,128518.98,1,1,1,44567.83,1,3.0,True,False,True,False,False
8809,38.0,5,142658.04,2,0,1,135337.11,0,1.0,True,False,False,True,False
8810,21.0,9,120150.39,2,1,1,33964.03,0,2.0,True,False,True,False,False
8811,35.0,7,81905.95,1,1,1,61623.19,0,1.0,True,False,True,False,False
8812,26.0,3,137998.2,2,0,1,168989.77,0,1.0,False,True,True,False,False
8813,26.0,8,123126.29,1,1,0,74425.41,0,,True,False,False,True,False
8814,51.0,4,0.0,2,1,1,178929.84,0,3.0,True,False,True,False,False
8815,43.0,1,135645.29,2,0,1,101382.86,1,1.0,False,True,False,True,False
8816,31.0,7,122449.31,2,1,1,180769.55,0,2.0,False,True,False,False,True
8817,40.0,4,161766.87,1,0,0,92378.54,0,0.0,False,True,False,False,True
8818,37.0,3,0.0,2,1,1,38252.25,0,2.0,True,False,True,False,False
8819,38.91,10,123187.51,1,0,1,146111.35,0,1.0,False,True,False,True,False
8820,36.0,9,150956.71,1,0,0,72350.17,0,1.0,False,True,False,True,False
8821,42.0,6,105021.28,1,1,0,48242.38,0,1.0,True,False,False,False,True
8822,64.0,4,0.0,2,1,1,148305.82,0,0.0,False,True,True,False,False
8823,50.0,1,133204.91,1,0,1,8270.06,0,2.0,True,False,False,False,True
8824,35.0,6,0.0,2,1,1,41549.64,0,1.0,True,False,False,False,True
8825,49.0,9,115488.52,2,1,1,138656.81,1,1.0,True,False,False,True,False
8826,29.0,5,0.0,2,0,0,12510.53,0,0.0,False,True,True,False,False
8827,41.0,7,0.0,2,1,0,43889.41,0,1.0,False,True,False,False,True
8828,38.0,3,0.0,2,1,0,192800.25,0,4.0,True,False,False,False,True
8829,40.0,1,0.0,2,0,0,75762.0,0,2.0,True,False,True,False,False
8830,39.0,6,130565.02,1,1,0,9854.72,1,0.0,True,False,False,True,False
8831,41.0,2,91328.71,1,1,0,115724.78,0,1.0,True,False,True,False,False
8832,35.0,4,0.0,2,1,1,106303.4,0,3.0,False,True,True,False,False
8833,50.0,7,81310.34,1,1,1,183868.01,0,1.0,False,True,True,False,False
8834,34.0,3,107136.6,1,1,0,153895.46,0,1.0,False,True,True,False,False
8835,34.0,9,0.0,1,1,1,66695.71,0,2.0,False,True,False,False,True
8836,38.91,7,0.0,2,1,1,173851.11,0,,False,True,True,False,False
8837,46.0,2,0.0,1,1,1,177423.02,1,1.0,False,True,True,False,False
8838,33.0,0,108477.49,1,1,1,109096.71,1,0.0,False,True,True,False,False
8839,40.0,1,144757.97,2,1,1,166656.18,0,1.0,False,True,False,True,False
8840,33.0,2,0.0,2,1,1,176921.0,0,3.0,False,True,False,False,True
8841,36.0,1,113110.26,1,1,0,98413.1,0,0.0,False,True,False,False,True
8842,27.0,9,106414.57,2,0,0,77500.81,0,1.0,True,False,True,False,False
8843,42.0,4,106920.91,1,0,1,119747.08,0,1.0,False,True,False,False,True
8844,35.0,7,0.0,2,1,0,160387.98,0,2.0,False,True,False,False,True
8845,39.0,1,131513.26,1,1,1,193715.0,0,2.0,True,False,False,True,False
8846,38.91,2,0.0,2,1,0,28045.77,0,0.0,True,False,True,False,False
8847,38.91,10,134320.23,2,1,0,150757.35,0,0.0,True,False,True,False,False
8848,29.0,3,79715.36,1,1,0,82252.28,0,0.0,True,False,True,False,False
8849,38.0,4,74306.19,2,1,0,154395.56,0,1.0,True,False,True,False,False
8850,50.0,5,0.0,4,1,1,83866.35,1,0.0,True,False,False,False,True
8851,42.0,7,126428.38,1,1,0,39830.1,0,3.0,False,True,False,True,False
8852,38.0,8,99640.89,1,1,0,12429.22,0,2.0,False,True,False,False,True
8853,43.0,3,66338.68,1,1,1,18772.5,1,2.0,False,True,True,False,False
8854,39.0,6,0.0,2,1,1,9574.83,0,2.0,True,False,False,False,True
8855,43.0,10,128226.37,1,0,0,188486.94,0,2.0,False,True,False,False,True
8856,26.0,5,0.0,2,1,1,64716.08,0,3.0,True,False,True,False,False
8857,36.0,6,0.0,2,0,0,84749.96,0,1.0,False,True,True,False,False
8858,37.0,1,0.0,2,0,1,180551.76,0,3.0,False,True,False,False,True
8859,32.0,10,0.0,2,1,0,60907.49,0,2.0,True,False,True,False,False
8860,24.0,4,122168.65,1,1,0,174107.04,0,4.0,False,True,True,False,False
8861,43.0,7,178074.33,1,0,0,110405.9,0,2.0,True,False,True,False,False
8862,59.0,2,135078.41,1,1,0,187636.06,1,4.0,False,True,False,True,False
8863,38.0,8,69434.4,2,1,1,66580.13,1,2.0,False,True,False,False,True
8864,29.0,5,0.0,2,1,0,178779.52,0,4.0,True,False,True,False,False
8865,72.0,2,0.0,2,1,1,70783.61,0,1.0,False,True,True,False,False
8866,34.0,3,122726.56,1,1,1,46772.36,0,0.0,False,True,False,True,False
8867,38.0,7,164496.99,1,1,1,163327.27,0,0.0,True,False,True,False,False
8868,38.0,8,0.0,1,1,0,103760.53,0,1.0,True,False,False,False,True
8869,41.0,0,150219.41,2,0,0,107839.03,0,1.0,True,False,True,False,False
8870,42.0,8,187534.79,1,1,1,32900.41,1,1.0,False,True,True,False,False
8871,30.0,3,0.0,1,1,0,193984.6,0,0.0,True,False,True,False,False
8872,30.0,2,0.0,2,1,1,140889.32,0,2.0,False,True,True,False,False
8873,34.0,0,103108.17,1,0,0,125646.82,0,1.0,False,True,True,False,False
8874,50.0,6,96486.57,2,1,1,20344.02,0,1.0,True,False,False,True,False
8875,36.0,9,90560.48,2,1,0,174268.87,0,2.0,False,True,False,True,False
8876,46.0,3,131764.96,1,1,1,108500.66,1,0.0,False,True,False,False,True
8877,24.0,1,92476.88,1,0,0,83247.14,0,4.0,True,False,False,False,True
8878,47.0,9,152076.93,1,1,0,121840.2,1,1.0,False,True,False,True,False
8879,43.0,2,0.0,2,1,1,132908.07,0,4.0,False,True,True,False,False
8880,38.91,4,0.0,1,1,1,100075.1,1,0.0,False,True,True,False,False
8881,29.0,1,43504.42,1,1,1,119327.75,0,3.0,False,True,True,False,False
8882,39.0,2,0.0,2,1,0,136737.13,0,2.0,True,False,False,False,True
8883,28.0,5,0.0,2,1,1,22356.97,0,0.0,True,False,False,False,True
8884,38.0,2,93569.86,3,0,0,10137.34,1,2.0,True,False,False,True,False
8885,45.0,4,102486.21,2,1,1,158379.25,0,1.0,False,True,False,False,True
8886,36.0,1,0.0,1,0,1,94570.56,0,0.0,False,True,True,False,False
8887,37.0,8,114346.3,1,0,1,980.93,1,0.0,False,True,False,True,False
8888,23.0,3,110203.77,1,1,0,95583.45,0,3.0,False,True,True,False,False
8889,39.0,9,128362.59,1,1,0,86044.98,0,1.0,True,False,True,False,False
8890,49.0,10,143888.22,2,1,1,166236.38,1,1.0,True,False,False,True,False
8891,34.0,5,170600.78,1,0,1,5240.53,0,0.0,False,True,False,False,True
8892,32.0,5,0.0,1,1,1,150684.23,0,2.0,True,False,True,False,False
8893,46.0,10,0.0,2,1,1,129508.96,0,1.0,True,False,False,False,True
8894,38.91,2,75339.64,1,1,1,70665.16,0,0.0,True,False,True,False,False
8895,40.0,8,122038.34,1,1,0,102085.35,0,2.0,True,False,True,False,False
8896,34.0,1,0.0,2,1,1,195052.12,0,2.0,False,True,True,False,False
8897,51.0,8,186825.57,1,1,0,93739.71,1,1.0,False,True,True,False,False
8898,40.0,6,124788.18,1,1,0,65612.12,0,,False,True,True,False,False
8899,41.0,3,0.0,2,1,1,160095.48,0,1.0,True,False,True,False,False
8900,38.91,2,0.0,2,1,1,49506.82,0,1.0,True,False,True,False,False
8901,51.0,2,138553.57,1,1,1,92406.22,0,1.0,False,True,True,False,False
8902,39.0,5,0.0,2,1,1,7415.96,0,0.0,False,True,False,False,True
8903,35.0,9,105387.89,1,1,1,25059.06,0,0.0,False,True,True,False,False
8904,40.0,4,95053.1,1,1,1,116816.54,1,2.0,False,True,False,False,True
8905,36.0,3,0.0,1,0,1,144078.02,0,0.0,False,True,True,False,False
8906,32.0,0,0.0,2,0,1,126675.62,0,1.0,True,False,False,False,True
8907,34.0,3,137361.96,1,0,0,183682.09,0,3.0,False,True,True,False,False
8908,32.0,10,158537.42,1,1,0,166850.57,0,1.0,False,True,False,False,True
8909,29.0,9,0.0,2,1,0,27359.19,0,2.0,True,False,False,False,True
8910,48.0,5,143595.87,1,0,0,101314.65,1,1.0,True,False,False,True,False
8911,32.0,9,169947.41,2,1,1,27979.16,0,2.0,False,True,False,True,False
8912,24.0,7,148167.83,2,1,1,109470.34,0,1.0,True,False,True,False,False
8913,31.0,5,0.0,2,1,0,93713.13,0,0.0,False,True,True,False,False
8914,39.0,6,48023.83,1,1,0,74870.99,0,0.0,True,False,True,False,False
8915,36.0,1,155655.46,1,1,1,192387.51,1,1.0,False,True,True,False,False
8916,46.0,6,0.0,2,1,0,73457.55,0,0.0,True,False,True,False,False
8917,62.0,7,0.0,2,1,1,61120.75,0,1.0,False,True,True,False,False
8918,52.0,4,0.0,1,1,0,90964.54,1,1.0,True,False,True,False,False
8919,32.0,8,121240.76,1,1,0,116969.73,0,2.0,False,True,True,False,False
8920,36.0,3,0.0,2,1,0,92118.75,0,0.0,True,False,True,False,False
